Vname,UpName,Vlong,Source,Uptime,UpID,VID,RelatedVs,newDayviews,Sales,Price,Commission,TotalLikes,TotalComments,Changerate,PLink
泊蝶旗舰店正品贵妇膏护肤六件套装女神仙补水乳液保湿化妆品学生,我俩凑一对,33,淘宝,2019-09-27 17:01:13,62780617479,6741272735084743949,0,0,0,1079.00,0,6678,123,1.84%,https://s.click.taobao.com/t?e=m%3D2%26s%3D3Y9XEA%2F56Rdw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXUwWBDzIAWi8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMuCBacbS5ASMMlr0sK0LnFYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RC0UEThN5e5I%2FwBr0%2FTHdDrm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b1545dd_0c7b_16ea1ecf861_78d1&xId=CiT9tgajPRhjsZ4n7L30VerJhFOyI3ycKlPcxxWS7bGXoCSQY05wtcMk7pGXTVmFoE82P5p39ph5N1RfY1mKDr&union_lens=lensId:0b0fb9a0_4ad7_16ea1ecf863_8539
zuzu靓颜润透爆奶霜山羊奶女补水去红血丝旗舰店套装官网正品护肤,初宝宝 勿忘初辛,12,淘宝,2019-06-17 18:55:15,68871943532,6703132755368185091,0,0,0,69.98,0,147,7,4.76%,https://item.taobao.com/item.htm?id=593737413218
ZUZU正品靓颜润透爆奶霜滋润补水素颜保湿面霜肌肤水乳霜男女学生,初宝宝 勿忘初辛,19,淘宝,2019-07-20 13:51:34,68871943532,6715372729115118862,0,0,0,79.98,0,960,106,11.04%,https://item.taobao.com/item.htm?id=598755878042
科洱美抗初老精华液淡纹眼膜护肤套装紧致补水保湿抗皱小零瓶学生,喵格singherC,57,淘宝,2019-07-24 18:26:14,96105749372,6717089501476441351,0,0,0,258.00,0,5042,173,3.43%,https://s.click.taobao.com/t?e=m%3D2%26s%3Ds62MAEIM%2FGhw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXX6RnGm2vP9t4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM2HeiKEwoFNhKmVgfq%2BOthM0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZq7x86XnZzUbv%2FSjLIfx9QIcTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b57b76a_0c7e_16ec0a81e6d_c23a&xId=42g1uhqSjIvwZkycSArD7DpO8L0iuNMoiCHUEFTBItNkM5jWYXhwvklgDf4KVNbDZ91eXLT69iVAphvOv2PGnC&union_lens=lensId:0b0b217b_0d38_16ec0a81e6f_a0b7
美康粉黛炫彩眼膜  淡化细纹紧致黑眼圈眼袋淡皱补水保湿正品女,李晓萱,57,天猫,2019-08-09 15:11:32,80364462611,6722733954174061835,0,0,0,79.00,0,1812358,67543,3.73%,https://detail.tmall.com/item.htm?id=598893285942
小迷糊泡泡面膜有氧清洁控油保湿分区护理小气泡男女,大马马马克,59,淘宝,2019-07-18 18:21:03,70482964174,6714657642008120589,0,0,0,99.90,0,11623,307,2.64%,https://s.click.taobao.com/t?e=m%3D2%26s%3DmckF89fvTVRw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMfxbbQMSoG3D1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMwk7pVYrjbLVIrdzrUotT%2FQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OFFfALzJUrkSt9xVrZGeJv0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b5a6_0c91_16ec2693b8e_324f&xId=QtzroKEj5tacnrwZcAKSVOvCfsyf1NmmQFhmcGaxPYUIZjo9Rlhg0NVmLscMDErJQHWdgARMCynNlknprTyOjG&union_lens=lensId:0b0b00e4_0c8f_16ec2693b8f_907e
[薇娅推荐]高姿虾青素精华补水保湿抗肌底液初老烟酰胺面部精华液,泊言?️Alison,59,淘宝,2019-08-15 12:24:00,61269409118,6725244635611925763,0,0,0,129.00,0,76337,608,0.80%,https://s.click.taobao.com/t?e=m%3D2%26s%3D2M0nPQ%2FHmTBw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMfGIx3wi2s%2BK79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMEg1Yw4meDqkpCKEa43YKGAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NC2dRNrR%2F0lPW5FM6SfPUG0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB393npKgme0atfJmVZ8lw866zeN9GIIRwg%3D&union_lens=lensId:TAPI@1585286649@0b092543_0e7f_1711a72962c_db80@01
欢宝同款小棉花一次性洗脸巾纯棉面巾纸擦脸巾洁面巾洗面巾抽取装,早餐欢宝,59,淘宝,2019-09-11 08:26:50,59032230598,6735202805327367437,0,0,0,49.00,0,20242,760,3.75%,https://s.click.taobao.com/t?e=m%3D2%26s%3DZG4tBISxRS9w4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMYTVpvu9C3TSxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMN44cmr0kG9q8fo4T5OvonAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NC2dRNrR%2F0lFuN9DAi%2Fp7z0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1aff47_4acf_16f5abd04cf_b735&xId=RjvGKiRJRGG2z9AlFwywQ9BELunuj6cF3VpLs3aAyT3dwAxWOA1IoZ6ToI4dBrBSGmJ0KYfRv14IRfYt23c0Fu&union_lens=lensId:0b1b514a_1952_16f5abd04d2_9b8c
DZC新款面膜多效安瓶烟酰胺原液补水保湿燕兰熹杜哲蔻皱纹熨斗,金华百货店,14,淘宝,2019-08-29 16:56:12,76867194739,6730509970355277069,0,0,0,66.00,0,434,13,3.00%,https://s.click.taobao.com/t?e=m%3D2%26s%3DTxNZwfHp1ydw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMU34EvYMMAtRt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM9up1U8EEktAiwuy3N3R8IQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NC2dRNrR%2F0lBF%2BACUW3fzy0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b00aee1_0c7d_16ec1f2ec38_a5f9&xId=Thoj90CrWePQDbGgrwt7xVcer3SPTcMwsAHeoJnmBJwHP7umoy2n8mEIea8JYYezUxHdUD7xN0Li89L2hWzwv6&union_lens=lensId:0b1b469b_0d11_16ec1f2ec3b_99d3
MVE氨基酸泡泡黑面膜 清洁毛孔补水保湿去黑头控油深层清洁女官方,Tim珊珊来了,59,淘宝,2019-08-10 12:10:07,285520136248765,6722975270292163847,0,0,0,99.00,0,368707,1639,0.44%,https://s.click.taobao.com/t?e=m%3D2%26s%3D4DU%2BnukxfhBw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMU5oSKm0n15%2BJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMtsv7nsTz23n%2B9CwVwyhyBAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6N9AmhsmrclJiT%2BY4iS9u0V0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b01e6c4_0ca9_16ebf9f7bee_b551&xId=mi9sdldwKABUZh9xUoDawF7zxvjRkNM7xhNT7kaX0ETDkH12ym7rwWfd4LKyjqjGbU0TDtPbqyic0ZEFaHMkw7&union_lens=lensId:0b0b68eb_0cf1_16ebf9f7bed_9172
小允姐姐卡秘散粉定妆粉蜜粉控油持久遮瑕防水粉饼女学网红同款,小允姐姐,55,淘宝,2019-07-31 09:23:04,69657872755,6719420928448630029,0,0,0,64.00,0,23882,958,4.01%,https://s.click.taobao.com/t?e=m%3D2%26s%3D6XjdJRXnW85w4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMXkr1Z6MYu6f5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMF2YqrCHw7bAFi1GeJ1iSt4we6%2FtGg2%2FR0g4t7YZScZYp6nCvtaIgPeQwEz9rPXcwTTGtPdxHTRpuShzkDg9djsK%2BpnDUVErAxsb0aV7WD0zYR16Frqer%2F9Sc7UuU%2FTfGdONMU3u%2BLCLQLbubdJb6N%2BNWJSUwNRzDvSsyC8NTFuqiZ%2BQMlGz6FQ%3D%3D&union_lens=lensId:0b0b97cd_0ce4_16ec276cab1_3625&xId=kdMvnsTHABgqcMCQ2hI57yqMq2gRX6aDkA7FbCrG3QdhVqgZE3JICfEwv4FROInOk1qJlvZcoMDlltrhyDZG65&union_lens=lensId:0b0f571f_0c5b_16ec276cab4_bc9e
露华浓我可以粉底液膏遮瑕保湿持久控油干皮亲妈奶油肌BB霜官方,黄三斤,59,淘宝,2019-08-19 17:49:12,62143628561,6726812778557984007,0,0,0,139.90,0,1343437,7671,0.57%,https://s.click.taobao.com/t?e=m%3D2%26s%3DZL%2Bb6O%2Bmjitw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMbtzol0zf4vs1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM4GBn4Pt0pWSWj5pV7S6dGM0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZug3V6DBYIQBUgg0tWhUc7QcTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0bba83d1_0ca2_16ec1be04bd_8d8b&xId=JlgHbiwsQmszaBBLnflJZPBoUMdb5BIFPQKYwLhw9ixTyBCESLwxD20YIgYZzN76swwJMmUeDTe5dgVKcLzPFm&union_lens=lensId:0b0b0a7f_0d39_16ec1be04bf_c975
麦芙迪男士去角质慕斯祛死皮黑头深层清洁面部毛孔脸部全身磨砂膏,挞爷想笑骑骑,58,淘宝,2019-07-03 18:21:29,55769874024,6709069090419477772,0,0,0,69.98,0,62884,1041,1.66%,https://s.click.taobao.com/t?e=m%3D2%26s%3DmavKopqH7d9w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMVh%2FSWShYnr2RitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMQxfPvGKoFSzwJJG%2BZgHCfAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6M%2BA7lq8pQKhxoJ6dpqo%2BQc0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b5832d4_6f49_16efce67227_17cd&xId=HsvUJgD4Pr8u8pBb8goQaIHDIbkCZIXmkPW7P6MNze3Jw8mYWEU1LczAYvfkHDHHdPNiphdeCYcZOJLuzIlh9t&union_lens=lensId:0b0163e3_0888_16efce6722c_2cf2
杰威尔男士洗面奶控油去黑头印美白专用变白洁面乳护肤品套装,小桥驾到,50,淘宝,2019-09-10 15:29:00,68462118073,6734940518616206604,0,0,0,29.90,0,8894,312,3.51%,https://s.click.taobao.com/t?e=m%3D2%26s%3Duf23eI73kbhw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMaRZBGHUa0KX79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMSuyjHTJayP%2BeRjyKtrZHhYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RAJHNTlMTh3AAckFuvHKgt5m%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b58245a_0c5e_16ebf92cda4_1515&xId=FiAvAI8rkm4XEk1fGjGwcIapLFh979BreIUdZSPrYygYVSe4zh2ety72eJuAqMIMno7KbrqgamuI16Z70aZHyn&union_lens=lensId:0b0ad220_0bb4_16ebf92cda6_0645
swagger施雅格威士忌沐浴露 男持久留香香水沐浴乳保湿男士沐浴液,欧欧种草不得了,59,淘宝,2019-09-10 17:11:24,95274150788,6734966906199051528,0,0,0,119.00,0,11493,212,1.84%,https://s.click.taobao.com/t?e=m%3D2%26s%3D6c%2BHdD4FNPNw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXZFGTY3rFVJ1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMiJCjZ%2ButhoHtYsMrdsE1880Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZqknjdR%2Ba5ZoOxCu%2BDF0BEocTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b0840e9_0cf7_16ec0a3e419_e447&xId=JGhlAw6Lxbkv0GKXfR5jtC9PaI47svqLpbf2cXzsZdlpR8P1UVjlEho0OykXVNDEL8qrw096wfxEDFY95RWQq&union_lens=lensId:0b14db34_0cdd_16ec0a3e41b_a7e5
洗面奶打泡器起泡器网红女起泡杯起泡网洗脸泡沫洁面洗脸打泡瓶男,奔波儿霸,8,淘宝,2019-07-16 10:29:25,64076313927,6713846542744227086,0,0,0,9.90,0,2036623,25326,1.24%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dmj4JnKrwQ4Zw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMaRZBGHUa0KXt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM9Zn4I1hd5kxGdq%2B2g3BBPowe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCXz6kCqoaGKpjTls5kyAzlm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b00aee1_0c7d_16ebf92b494_a38f&xId=GaWRBhnDjy1ST8Xv1qEEvyFfdkljhA80v9CxId3FiktxphBtALjyQseLEqitAQ8rXZXMGJ9Rgq90BMmJ4RRC1C&union_lens=lensId:0b086875_0d1a_16ebf92b496_15c0
花瑶花忍冬花氨基酸椰油洁面液深层清洁补水液体洗面奶泡沫,小喵Meow,54,淘宝,2019-07-11 17:57:18,93579812328,6712214177852755214,0,0,0,99.90,0,24378,905,3.71%,https://s.click.taobao.com/t?e=m%3D2%26s%3DIa39Gy1u13lw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMdFNDo4%2FBhfPRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMi5AouO7MT3stRnlxdP76OIwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCiFw8m92IwKRJQxLbuW7FTm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b82dabf_0c68_16ebf85692d_bd51&xId=SPwTgKyOIy4T9QdOo89aqcqzvVkg96w3gwAGIS60okijQXVKGKrNBPI3udJR2Zu6ZVCU8KAeIfxzog7gPP8ute&union_lens=lensId:0b0f571f_0c5b_16ebf85692f_e190
【2瓶装】寻荟记原液芦荟胶清爽补水保湿面霜晒后修护男女可用,三十斤,59,淘宝,2019-08-23 10:28:26,71952167289,6728183534193757452,0,0,0,76.00,0,2131,171,8.02%,https://s.click.taobao.com/t?e=m%3D2%26s%3DhtUDhPxC8ahw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMV%2B5zy0rdyAIxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM0ncN6gG6Hg1MuP%2FXScS53gtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MLvmq4P6eAtXk1sCY5U%2FSQ0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b157056_0c6f_16ebf950441_8221&xId=E8DyAYYluUAx1Ej6sZvRncqMtLJz5xC1IbGVSIUbMzrGZu4LPi4rmDaDOltlKoKWvl57giu8ftsnONEqOEM5Ej&union_lens=lensId:0b1b4ba8_0baa_16ebf950443_09cd
梵贞24K黄金沐浴露牛奶持久留香深层清洁椰油香体保湿滋润,益智园,36,淘宝,2019-08-02 10:56:37,95111932590,6720397991330467075,0,0,0,39.90,0,797,2,0.25%,https://s.click.taobao.com/t?e=m%3D2%26s%3DJsdH97ipcI9w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMWjiCLX2dMrcJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMUDcF5p3Zv%2FOo2y32hpVAi4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDNnF%2BO3paMN7QGHNVL6xRum%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b57bdf2_0c96_16ebf8e6431_464d&xId=2ATKjZffosW8xuXQrRbNunooUo9Y4NkyvPO09kpCFIwn6y6mcnTKr8RYjmSDfjQ9T4dZ3kaeooNFkMNCCL3AYn&union_lens=lensId:0b0fe8ba_0cc4_16ebf8e6434_4ba2
张袁记LUXIGNITE水基发油男士定型清香保湿强定型发泥发蜡油头膏,张袁记,28,淘宝,2019-06-28 11:43:56,59152554615,6707191103109500167,0,0,0,175.00,0,708,12,1.69%,https://s.click.taobao.com/t?e=m%3D2%26s%3DGR1vpPfYy%2FBw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMX9lIBiKTodMJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMxLryZbEOzvyqU5cT1ES8FIwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RA%2B%2BI%2Fnn7rr8Cvs%2BK%2Fo0QeCm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b5797e0_0c5f_16ec267e9a4_dbd7&xId=hFieZDHLqEQ2t9NeVHjzB81tf7WTGSTnDFW7kCVql9KkYAkoK7FIyolmEKwtdsPu1CQOvNk1ubAZdGFAhzSOLi&union_lens=lensId:0bb0d4fb_0cf8_16ec267e9a7_a245
HPH小V脸蛋白线套装提拉紧致抗皱收毛孔补水改善细纹美容院,沐沐大测评,49,淘宝,2019-08-13 17:41:11,89029349401,6724584199405325575,0,0,0,499.00,0,13725,137,1.00%,https://s.click.taobao.com/t?e=m%3D2%26s%3DMSAJrLpXCaxw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMdLfbJ8MMU7t1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMdMZHsGjyJ%2FaOKlmBCusefc0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZpqfS5bswr2PWPZBU4SjuYccTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b0b97cd_0ce4_16ec26f2f9b_4775&xId=cEciImLt2ATH8KonqkZ5kBooFt8DhcNWylwsLBmM3YLeJRPEqhFlMerPRyskjlH0xVuWMWMcbg7khKLGnlT4gO&union_lens=lensId:0b835ffa_0caa_16ec26f2f9d_b576
梵西活氧黑海盐泡泡面膜贴补水保湿控油深层清洁黑头收缩毛孔男女,颜值救星KK,59,淘宝,2019-07-22 18:19:24,60324017909,6716180068407790856,0,0,0,89.00,0,14683,151,1.03%,https://s.click.taobao.com/t?e=m%3D2%26s%3DC5AVFZOvHuBw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMcipT1DvpuOfJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMDkPVtJBniAZ4jlADl74X9gtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PiDRn6oSC1ow%2BlBvaIhhD60y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0fe08b_0c85_16ebf987552_7515&xId=blk6sdVTstG5obdVw8vh9qQacrf1F79A9lW7YTalo1v1BalRVflO9x6MHptIo4oopxrxoGunmOJWORjht3y3JO&union_lens=lensId:0b8348ee_0cf6_16ebf987553_0cc7
farmacy法沫溪蜂蜜抗氧化补水面膜50/117g熬夜急救发光肌涂抹式,詹詹Celine,51,淘宝,2019-08-13 18:15:52,95698086231,6724593140084280583,0,0,0,298.00,0,13579,171,1.26%,https://s.click.taobao.com/t?e=m%3D2%26s%3DMNOFOuxhgIZw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMY9KrEj1LKKjt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMJeSzT%2BuqzqfKNhDSZ0TniAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NkxUN95Rfe9vIRiYAoFRT90y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1587095033@0b082173_0e60_171863c581b_51b7@01
酵素水乳皇后 机能水乳套装补水滋养保湿美白舒缓敏感,爱分享的关关,59,淘宝,2019-02-15 20:40:15,68126335875,6658106454945385732,0,0,0,158.00,0,12620,492,3.90%,https://item.taobao.com/item.htm?id=583335832084
米可儿焕采米浆烟酰胺护肤保湿提亮肤色水乳套装女三件正品霜补水,进击的邮包,49,淘宝,2019-05-12 18:02:11,85897230831,6689929432137747725,0,0,0,119.00,0,13312,159,1.19%,https://s.click.taobao.com/t?e=m%3D2%26s%3D5HqFl8ttJkNw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMV%2BZCzr2cauZlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMFo44JqOIGtS6jxbYCfHSh4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RBHwK6WgB17aBjgedhJYSoTm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b582459_0c95_16ec20cc628_b837&xId=8Q7Igj43pLYgCFiR0QHn2ZZyPbogLMPVWSclalNijTZp5mry5MIptVWUwIsctRG5NILLvC3ceI0Fy78meHrw3t&union_lens=lensId:0bb0d4fb_0cf8_16ec20cc62b_26d8
辣椒的美妆小铺同款鲜研防护喷雾隔离保湿全身提亮肤色包邮,辣椒呀__,59,淘宝,2018-12-08 16:20:25,76206748508,6632534275348499720,0,0,0,138.00,0,6465,219,3.39%,https://item.taobao.com/item.htm?id=583411259133
王开心美妆小铺同款小黄瓜芦荟胶补水保湿晒后修护凝胶,王开心,50,淘宝,2019-04-14 17:36:19,62242307512,6679488670719806731,0,0,0,69.00,0,9637,95,0.99%,https://s.click.taobao.com/t?e=m%3D2%26s%3D4Bxjidn2T%2Fdw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMakCBPRi5UxRRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMQgVPG8zJ%2B7JJHrXuxgfG3QtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6O0ixke8ahBIljhX890uC%2Fc0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b150f1b_0ca6_16ec31127ce_0d17&xId=gGJF34gDn6UPkgk0jHi7J0ruTo38qjNlWsDMKngcjI8kXvTL0BSa5qUhup3boLUYzxpxMo65GKbIIdKHqYStu7&union_lens=lensId:0bb39b78_0c3e_16ec31127cf_4a8a
colorkey珂拉琪熊猫眼双色遮瑕膏遮眼袋黑眼圈脸眼部遮瑕膏面部女,吃货妹的日常,54,天猫,2019-07-06 15:12:32,74401039588,6710158455203728652,0,0,0,89.00,0,115585,357,0.31%,https://detail.tmall.com/item.htm?id=584054316015
王开心美妆小铺烟酰胺玻尿酸安瓶精华液补水保湿原液拍下发四盒,王开心,59,淘宝,2019-05-15 17:06:03,62242307512,6690843843669085448,0,0,0,100.00,0,223785,4809,2.15%,https://item.taobao.com/item.htm?id=584170653993
赤木刚宪  HEDONE1986摩登时代美感绒雾哑光唇釉显色保湿秋冬圣诞,道上都叫我赤木刚宪,59,淘宝,2019-01-06 18:09:21,87360424915,6643323819438116103,0,0,0,69.00,0,20913,273,1.31%,https://item.taobao.com/item.htm?id=584231367830
